2109	"ACEBAL"	-33.2333335876	-60.8333320618	"http://dbpedia.org/resource/Acebal,_Santa_Fe"	"S"
2112	"PUEBLO URANGA"	-33.2666664124	-60.7000007629	"http://dbpedia.org/resource/Uranga,_Santa_Fe"	"S"
2117	"ALCORTA"	-33.5333328247	-61.1166648865	"http://dbpedia.org/resource/Alcorta"	"S"
2121	"PEREZ "	-33	-60.7666664124	"http://dbpedia.org/resource/P%C3%A9rez,_Santa_Fe"	"S"
2123	"FUENTES (SANTA FE)"	-33.1666679382	-61.0833320618	"http://dbpedia.org/resource/Fuentes,_Santa_Fe"	"S"
2123	"ZAVALLA"	-33.0166664124	-60.8833351135	"http://dbpedia.org/resource/Zavalla,_Santa_Fe"	"S"
2124	"VILLA GOBERNADOR GALVEZ"	-33	-61	"http://dbpedia.org/resource/Villa_Gobernador_G%C3%A1lvez"	"S"
2128	"ARROYO SECO"	-33.1666679382	-60.5	"http://dbpedia.org/resource/Arroyo_Seco,_Santa_Fe"	"S"
2131	"CORONEL ARNOLD"	-33.0999984741	-60.9666671753	"http://dbpedia.org/resource/Coronel_Arnold,_Santa_Fe"	"S"
2132	"FUNES (SANTA FE)"	-32.9166679382	-60.8166656494	"http://dbpedia.org/resource/Funes,_Santa_Fe"	"S"
2138	"CARCARAÑA (SANTA FE)"	-32.8499984741	-61.1500015259	"http://dbpedia.org/resource/Carcara%C3%B1%C3%A1"	"S"
2142	"IBARLUCEA"	-32.8499984741	-60.7999992371	"http://dbpedia.org/resource/Ibarlucea"	"S"
2142		-32.7833328247	-60.9000015259	"http://dbpedia.org/resource/Luis_Palacios,_Santa_Fe"	"S"
2154	"CAPITAN BERMUDEZ"	-32.8166656494	-60.7166671753	"http://dbpedia.org/resource/Capit%C3%A1n_Berm%C3%BAdez"	"S"
2156		-32.7833328247	-60.7333335876	"http://dbpedia.org/resource/Fray_Luis_Beltr%C3%A1n"	"S"
2170	"CASILDA"	-33.0499992371	-61.1666679382	"http://dbpedia.org/resource/Casilda"	"S"
2183	"AREQUITO"	-33.1500015259	-61.4666671753	"http://dbpedia.org/resource/Arequito,_Santa_Fe"	"S"
2200	"ROLDAN (SANTA FE)"	-32.75	-60.7333335876	"http://dbpedia.org/resource/San_Lorenzo,_Santa_Fe"	"S"
2200	"SAN LORENZO (SANTA FE)"	-32.75	-60.7333335876	"http://dbpedia.org/resource/San_Lorenzo,_Santa_Fe"	"S"
2202	"PUERTO GENERAL SAN MARTIN"	-32.7166671753	-60.7333335876	"http://dbpedia.org/resource/Puerto_General_San_Mart%C3%ADn"	"S"
2204	"TIMBUES (SANTA FE)"	-32.6666679382	-60.7999992371	"http://dbpedia.org/resource/Timb%C3%BAes,_Santa_Fe"	"S"
2208		-32.4333343506	-60.8166656494	"http://dbpedia.org/resource/Gaboto"	"S"
2214		-32.7166671753	-60.8166656494	"http://dbpedia.org/resource/Aldao,_Santa_Fe"	"S"
2216	"SERODINO"	-32.5999984741	-60.9500007629	"http://dbpedia.org/resource/Serodino"	"S"
2240	"CORONDA"	-31.9666671753	-60.9166679382	"http://dbpedia.org/resource/Coronda"	"S"
